id,date,hour,season,is_weekend,is_holiday,temperature,temperature_feels,humidity,wind_speed,weather_code,bike_rented
9650,2016-02-12,05,3,0,0,4,1,87,11,2,very low
5848,2015-09-05,06,2,1,0,12,12,82,9,3,very low
8038,2015-12-06,14,3,1,0,14,14,77,23,3,high
4818,2015-07-24,08,1,0,0,17,17,64,11,7,very high
7009,2015-10-24,07,2,1,0,13,13,74.5,6.5,3,low
1081,2015-02-18,02,3,0,0,3.5,1,78,8,1,very low
4554,2015-07-13,04,1,0,0,18,18,83,15,4,very low
11374,2016-04-24,18,0,1,0,9,7,54,13,2,high
831,2015-02-07,15,3,1,0,5,2,81,16,4,medium
14899,2016-09-21,02,2,0,0,16,16,83,6,3,very low
5086,2015-08-04,12,1,0,0,19.5,19.5,54.5,27,3,high
120,2015-01-09,00,3,0,0,10,7,71,28,2,very low
16293,2016-11-18,06,2,0,0,5,0,76,26,1,low
5204,2015-08-09,10,1,1,0,22.5,21.5,42.5,11,1,high
11932,2016-05-18,00,0,0,0,13,13,72,17,1,low
2464,2015-04-16,23,0,0,0,10,7,67,20,1,low
3401,2015-05-26,00,0,0,0,14,14,67,10,1,low
6485,2015-10-02,04,2,0,0,11,11,88,5,1,very low
5784,2015-09-02,14,2,0,0,17.5,17.5,54,10,2,high
11323,2016-04-22,15,0,0,0,10.5,9,77,23,7,medium
3766,2015-06-10,08,1,0,0,12.5,12.5,61,20.5,3,very high
8107,2015-12-09,11,3,0,0,11.5,11.5,65,19,2,medium
12585,2016-06-14,05,1,0,0,15,15,88,12,3,very low
15394,2016-10-11,17,2,0,0,14.5,14.5,59,18,2,very high
13788,2016-08-04,02,1,0,0,17,17,73,26,3,very low
9994,2016-02-26,14,3,0,0,7,4,55,18,2,medium
16556,2016-11-29,05,2,0,0,1,-1,87,6,1,very low
15973,2016-11-04,21,2,0,0,8,7,87,7,1,low
1030,2015-02-15,23,3,1,0,3,0,96.5,11,26,low
4922,2015-07-28,16,1,0,0,20,20,43,31,1,very high
2759,2015-04-29,06,0,0,0,8,5.5,79,14,7,medium
1288,2015-02-26,17,3,0,0,8.5,5.5,58,22,3,very high
8412,2015-12-22,08,3,0,0,15,15,77,34,2,very high
6065,2015-09-14,15,2,0,0,16.5,16.5,68,32,2,high
6554,2015-10-05,01,2,0,0,13,13,88,12,1,very low
12276,2016-06-01,08,1,0,0,13,13,88,16,3,very high
10611,2016-03-23,07,0,0,0,7.5,7,78.5,5,3,very high
147,2015-01-10,03,3,1,0,13,13,77,41,3,very low
6011,2015-09-12,09,2,1,0,18,18,78,20,3,medium
1829,2015-03-21,06,0,1,0,7,5,81,9,2,very low
4324,2015-07-03,14,1,0,0,24.5,24.5,48.5,24,1,very high
16465,2016-11-25,10,2,0,0,9.5,7,60,18,1,medium
2504,2015-04-18,15,0,1,0,13,13,47.5,31.5,2,very high
10189,2016-03-05,17,0,1,0,5,1.5,81.5,15.5,2,medium
8567,2015-12-28,19,3,0,1,12,12,67,24,1,low
9836,2016-02-19,23,3,0,0,9.5,6.5,87.5,24,3,low
3853,2015-06-13,23,1,1,0,17,17,73,13,3,medium
6245,2015-09-22,04,2,0,0,11,11,88,5,1,very low
17017,2016-12-18,10,3,1,0,8,6,93,11,4,medium
3539,2015-05-31,18,0,1,0,14.5,14.5,57,29,2,high
14936,2016-09-22,15,2,0,0,19,19,73,11,3,high
3100,2015-05-13,11,0,0,0,16.5,16.5,39.5,7.5,1,high
4935,2015-07-29,05,1,0,0,12,12,79.5,19.5,1,very low
16419,2016-11-23,12,2,0,0,10.5,10,74,9,2,high
16150,2016-11-12,06,2,1,0,9,6.5,76,16,2,very low
12426,2016-06-07,14,1,0,0,21.5,21.5,67,13,3,medium
16594,2016-11-30,19,2,0,0,4.5,1.5,63,13,1,high
17119,2016-12-22,16,3,0,0,9,7,71,14,1,high
7697,2015-11-22,08,2,1,0,1,-2,81,10,1,low
16047,2016-11-07,23,2,0,0,4,1,84,11,1,very low
3307,2015-05-22,02,0,0,0,11.5,11.5,74.5,15,1,very low
17013,2016-12-18,06,3,1,0,8,8,93,4,4,very low
5613,2015-08-26,11,1,0,0,18,18,85.5,14,7,low
11098,2016-04-13,06,0,0,0,6.5,6.5,87,0,1,medium
5606,2015-08-26,04,1,0,0,18.5,18.5,85.5,22,7,very low
16477,2016-11-25,22,2,0,0,7,5,81,13,1,low
14197,2016-08-21,07,1,1,0,16.5,16.5,80,23,4,low
13121,2016-07-07,04,1,0,0,16,16,72,9,1,very low
13516,2016-07-23,15,1,1,0,26,26,51,15,1,very high
6163,2015-09-18,17,2,0,0,18,18,62,13,2,very high
10093,2016-03-01,17,0,0,0,12,12,74.5,33.5,3,very high
9163,2016-01-22,15,3,0,0,10.5,9.5,91,12,3,medium
16040,2016-11-07,16,2,0,0,8,5.5,68.5,13,2,medium
1704,2015-03-16,01,0,0,0,6,4,87,10,7,very low
9769,2016-02-17,04,3,0,0,3,1,75,7,3,very low
3128,2015-05-14,15,0,0,0,10,7,88,23,7,low
4134,2015-06-25,16,1,0,0,24,24,45.5,13,1,very high
10261,2016-03-08,17,0,0,0,8,5,68.5,22,7,very high
8242,2015-12-15,06,3,0,0,10.5,10,97,10,3,low
10567,2016-03-21,11,0,0,0,11,11,54,16,2,medium
5189,2015-08-08,19,1,1,0,21.5,21.5,58.5,16,1,very high
15966,2016-11-04,14,2,0,0,10,10,88,6,7,low
4723,2015-07-20,06,1,0,0,18,18,75.5,6.5,3,medium
2358,2015-04-12,13,0,1,0,16,16,39,29.5,1,very high
14997,2016-09-25,04,2,1,0,19,19,68,17,1,very low
7263,2015-11-03,22,2,0,0,12,12,94,3.5,1,medium
5818,2015-09-04,00,2,0,0,13,13,69.5,10,1,very low
10066,2016-02-29,14,3,0,0,8,6.5,53,8,2,medium
8812,2016-01-08,00,3,0,0,5,1.5,76,18,1,very low
10566,2016-03-21,10,0,0,0,11,11,58,13,3,medium
13975,2016-08-11,22,1,0,0,20,20,69,23.5,1,medium
16271,2016-11-17,08,2,0,0,9,6,71,17,1,very high
4549,2015-07-12,23,1,1,0,18,18,83,17,1,low
4229,2015-06-29,15,1,0,0,24.5,24,39,16,1,high
2891,2015-05-04,18,0,0,1,15.5,15.5,65.5,12,2,high
3913,2015-06-16,11,1,0,0,19.5,19.5,47.5,6.5,1,high
1010,2015-02-15,03,3,1,0,6,4,93,9,3,very low
11885,2016-05-16,01,0,0,0,11,11,77,11,4,very low
12679,2016-06-18,03,1,1,0,14,14,85,12,1,low
3720,2015-06-08,10,1,0,0,16,16,48.5,12,3,high
220,2015-01-13,04,3,0,0,11,11,82,21,7,very low
11587,2016-05-03,15,0,0,0,14,14,39,18.5,1,high
1290,2015-02-26,19,3,0,0,7.5,4.5,64,18.5,1,high
8119,2015-12-09,23,3,0,0,12,12,69.5,27,3,low
6714,2015-10-11,18,2,1,0,13,13,63,11,1,high
6939,2015-10-21,09,2,0,0,11,11,91,16,7,medium
4625,2015-07-16,04,1,0,0,18,18,78,19,3,very low
9309,2016-01-28,17,3,0,0,9,6,60,25,2,very high
14450,2016-08-31,20,1,0,0,21,21,69,23,2,high
16254,2016-11-16,15,2,0,0,14,14,67,29,2,high
8233,2015-12-14,21,3,0,0,9,7.5,90.5,10,7,low
401,2015-01-20,17,3,0,0,4,1,78,12,1,very high
6287,2015-09-23,22,2,0,0,15,15,77,13,2,medium
11864,2016-05-15,04,0,1,0,7.5,7.5,78.5,2,1,very low
6871,2015-10-18,13,2,1,0,15,15,63,14,3,very high
16324,2016-11-19,13,2,1,0,8,5,64,15,1,high
3017,2015-05-10,00,0,1,0,12.5,12.5,61,11,1,low
6712,2015-10-11,16,2,1,0,14,14,57,17,1,very high
11525,2016-05-01,01,0,1,0,7,6.5,71,5.5,1,low
16394,2016-11-22,11,2,0,0,12,12,63,31.5,3,medium
2245,2015-04-07,20,0,0,0,13,13,69.5,13,1,high
8045,2015-12-06,21,3,1,0,13,13,88,13,4,low
6540,2015-10-04,11,2,1,0,16,16,59,5,2,very high
17153,2016-12-24,02,3,1,0,8,5,84.5,18.5,2,very low
673,2015-02-01,01,3,1,0,2.5,-3,78.5,28,26,low
4869,2015-07-26,11,1,1,0,14,14,88,19.5,7,low
1844,2015-03-21,21,0,1,0,6.5,3.5,78.5,14,3,low
3549,2015-06-01,04,1,0,0,9,6.5,71,17,1,very low
11218,2016-04-18,06,0,0,0,5.5,2.5,76,15,1,medium
1192,2015-02-22,17,3,1,0,5.5,0.5,87,29,7,low
9499,2016-02-05,15,3,0,0,11,11,77,27,3,medium
6791,2015-10-15,05,2,0,0,10,8,88,15,3,very low
6342,2015-09-26,05,2,1,0,9,8.5,87,5,1,very low
10451,2016-03-16,15,0,0,0,8.5,4.5,58,34,2,medium
14389,2016-08-29,07,1,0,1,16.5,16.5,78,7,2,low
5062,2015-08-03,12,1,0,0,23,23,57,25,3,high
1220,2015-02-23,21,3,0,0,6,1,66,30,1,low
5061,2015-08-03,11,1,0,0,22.5,22.5,61,23,2,high
3271,2015-05-20,14,0,0,0,13.5,13.5,57,19.5,7,medium
13422,2016-07-19,17,1,0,0,31,30.5,39.5,18,1,very high
11609,2016-05-04,13,0,0,0,17,17,40.5,18,1,high
10652,2016-03-25,00,0,0,1,9,6.5,94,16,7,very low
1434,2015-03-04,19,0,0,0,8,5.5,57,13,2,high
702,2015-02-02,06,3,0,0,-0.5,-4.5,66.5,14,1,low
12024,2016-05-21,20,0,1,0,17,17,70.5,9,1,high
12309,2016-06-02,17,1,0,0,12,12,77,20.5,3,very high
13446,2016-07-20,17,1,0,0,30,29.5,39,26,1,very high
2314,2015-04-10,17,0,0,0,20,20,39,16,1,very high
627,2015-01-30,03,3,0,0,3.5,-0.5,75.5,17,1,very low
3643,2015-06-05,02,1,0,0,14,14,82,11,1,low
13540,2016-07-24,15,1,1,0,24,24,54,21,3,very high
847,2015-02-08,07,3,1,0,4,1.5,81,9,3,very low
2141,2015-04-03,11,0,0,1,10,10,88,5,3,medium
4085,2015-06-23,15,1,0,0,18,18,49,11,3,high
67,2015-01-06,18,3,0,0,7,4,71,17.5,1,very high
4901,2015-07-27,19,1,0,0,18,18,56,31,2,very high
7047,2015-10-25,21,2,1,0,7,5,84,11,1,low
16892,2016-12-13,05,3,0,0,8.5,7.5,97,7,3,very low
17344,2017-01-01,01,3,1,0,7,5,87,10,3,medium
6831,2015-10-16,21,2,0,0,12,12,79.5,14,2,medium
9860,2016-02-21,00,3,1,0,13,13,77,29.5,3,low
4089,2015-06-23,19,1,0,0,19,19,47.5,8.5,1,very high
104,2015-01-08,08,3,0,0,9.5,7.5,87.5,14,7,high
16082,2016-11-09,10,2,0,0,8,6,93,11,7,low
925,2015-02-11,14,3,0,0,5,5,76,2,4,medium
16599,2016-12-01,00,3,0,0,3,-0.5,60,14,1,low
15556,2016-10-18,11,2,0,0,13.5,13.5,67.5,30.5,2,medium
6380,2015-09-27,19,2,1,0,14.5,14.5,70,15,1,high
11191,2016-04-17,03,0,1,0,4,2,84,9,1,low
11402,2016-04-25,22,0,0,0,4,1.5,87,10,2,low
14930,2016-09-22,09,2,0,0,17,17,68,13,1,very high
5735,2015-08-31,13,1,0,1,15.5,15.5,91,9,7,low
14077,2016-08-16,05,1,0,0,13,13,88,6,2,very low
626,2015-01-30,02,3,0,0,3,-1,81,17,7,very low
16937,2016-12-15,02,3,0,0,7.5,6,90,9,3,very low
1123,2015-02-19,20,3,0,0,8,5,87,18,7,low
14626,2016-09-09,17,2,0,0,22,22,65,23,3,very high
12926,2016-06-29,01,1,0,0,15,15,82,22,3,very low
1922,2015-03-25,03,0,0,0,3.5,1,84,8,1,very low
9451,2016-02-03,15,3,0,0,9,5.5,56,26.5,2,medium
11221,2016-04-18,09,0,0,0,9.5,7,60,18,1,very high
9179,2016-01-23,07,3,1,0,7.5,5,87,13,1,low
2096,2015-04-01,14,0,0,0,11.5,11.5,47,32.5,2,medium
12011,2016-05-21,07,0,1,0,15.5,15.5,74.5,21,3,low
10464,2016-03-17,04,0,0,0,3,2,90,5.5,1,very low
10927,2016-04-06,02,0,0,0,8,5,68.5,18.5,1,very low
6361,2015-09-27,00,2,1,0,12,12,72,2,1,medium
14699,2016-09-12,18,2,0,0,24.5,24.5,52.5,10,1,very high
10289,2016-03-09,21,0,0,0,7,4.5,81,14,3,medium
9480,2016-02-04,20,3,0,0,11.5,11.5,79.5,17,2,medium
13635,2016-07-28,14,1,0,0,21.5,21.5,53.5,19.5,3,high
10826,2016-04-01,21,0,0,0,9,7,68.5,13,1,medium
6745,2015-10-13,01,2,0,0,10,8,82,11,3,very low
15163,2016-10-02,02,2,1,0,11,11,82,17,4,low
13873,2016-08-07,16,1,1,0,26,26,40.5,33,2,very high
14,2015-01-04,13,3,1,0,3,-0.5,87,15,3,medium
12191,2016-05-28,19,0,1,0,16.5,16.5,70,16,1,very high
2949,2015-05-07,04,0,0,0,11,11,77,20,4,very low
2278,2015-04-09,05,0,0,0,7,5,93,9,4,very low
5262,2015-08-11,20,1,0,0,18.5,18.5,75.5,8.5,7,medium
8625,2015-12-31,05,3,0,0,9,5.5,71,27,2,very low
6808,2015-10-15,22,2,0,0,12,12,82,17,4,medium
14176,2016-08-20,10,1,1,0,17.5,17.5,75,27,7,medium
631,2015-01-30,07,3,0,0,2.5,0,90,9,26,high
1320,2015-02-28,01,3,1,0,7,4,76,17,3,low
12952,2016-06-30,03,1,0,0,14,14,88,14,7,very low
1464,2015-03-06,01,0,0,0,8,5,64,17,4,very low
14453,2016-08-31,23,1,0,0,18,18,68,18.5,1,low
2636,2015-04-24,03,0,0,0,8,7,87,6,1,very low
2958,2015-05-07,13,0,0,0,16.5,16.5,43.5,20.5,2,high
2164,2015-04-04,11,0,1,0,8.5,5.5,84.5,17,3,medium
249,2015-01-14,09,3,0,0,4.5,-0.5,68,29,2,very high
15107,2016-09-29,18,2,0,0,18,18,46,30,2,very high
11097,2016-04-13,05,0,0,0,7,6.5,84,5,1,very low
4989,2015-07-31,11,1,0,0,18.5,18.5,49,6.5,3,high
15722,2016-10-25,09,2,0,0,11,11,79.5,6,2,very high
10258,2016-03-08,14,0,0,0,9,6.5,58,18.5,2,medium
12473,2016-06-09,13,1,0,0,18,18,68.5,14,1,high
12415,2016-06-07,03,1,0,0,13,13,82,7,1,very low
2580,2015-04-21,19,0,0,0,12.5,12.5,65,18,1,very high
1625,2015-03-12,18,0,0,0,10.5,9.5,44,11,1,very high
8989,2016-01-15,09,3,0,0,3,-2,75,22,2,high
14147,2016-08-19,05,1,0,0,17,17,88,7,2,very low
2540,2015-04-20,03,0,0,0,6,5.5,87,5,1,very low
13215,2016-07-11,02,1,0,0,17,17,73,18,4,very low
13385,2016-07-18,04,1,0,0,18,18,88,7,1,very low
4876,2015-07-26,18,1,1,0,17,17,85.5,19.5,3,medium
13632,2016-07-28,11,1,0,0,22,22,50,16,2,high
226,2015-01-13,10,3,0,0,9,6.5,71,17.5,1,medium
4582,2015-07-14,09,1,0,0,19,19,73,18,3,very high
3730,2015-06-08,20,1,0,0,13,13,69.5,18,2,high
7771,2015-11-25,10,2,0,0,9.5,6.5,79,21,7,medium
13712,2016-07-31,22,1,1,0,20,20,56,19.5,3,medium
4919,2015-07-28,13,1,0,0,19.5,19.5,46,37,2,high
12651,2016-06-16,23,1,0,0,15,15,88,6.5,2,low
7472,2015-11-12,15,2,0,0,15,15,72,19,3,high
7285,2015-11-04,20,2,0,0,14,14,88,12,1,medium
6650,2015-10-09,01,2,0,0,10,10,94,2,1,low
10553,2016-03-20,21,0,1,0,8.5,7.5,79,6.5,2,low
9336,2016-01-29,20,3,0,0,12.5,12.5,79.5,36,3,medium
2099,2015-04-01,17,0,0,0,10,6.5,60,30.5,2,very high
2386,2015-04-13,17,0,0,0,16.5,16.5,55.5,13,2,very high
8096,2015-12-09,00,3,0,0,8,5,82,21,1,low
15391,2016-10-11,14,2,0,0,15,15,59,15,2,high
7974,2015-12-03,22,3,0,0,12.5,12.5,85,30.5,7,low
7700,2015-11-22,11,2,1,0,4.5,2,72.5,11,1,medium
8429,2015-12-23,01,3,0,0,11,11,82,28,2,very low
16218,2016-11-15,03,2,0,0,13,13,88,19.5,3,very low
9463,2016-02-04,03,3,0,0,6.5,3,73.5,20,7,very low
14344,2016-08-27,10,1,1,0,23,23,65,22,1,high
12050,2016-05-22,22,0,1,0,13.5,13.5,85,6,7,low
6260,2015-09-22,19,2,0,0,13,13,77,13,1,high
3850,2015-06-13,20,1,1,0,18,18,70.5,15,3,high
11033,2016-04-10,13,0,1,0,11.5,11.5,47,27.5,1,very high
14708,2016-09-13,03,2,0,0,19,19,85.5,7.5,1,very low
16677,2016-12-04,06,3,1,0,2.5,0.5,90,6.5,1,very low
14941,2016-09-22,20,2,0,0,17,17,77,10,1,high
12122,2016-05-25,22,0,0,0,12,12,77,8,4,low
9931,2016-02-23,23,3,0,0,3,3,87,0,1,low
7866,2015-11-29,09,2,1,0,12,12,72,36,3,low
15390,2016-10-11,13,2,0,0,14.5,14.5,57,13,2,high
5597,2015-08-25,19,1,0,0,18.5,18.5,78,24,2,very high
12438,2016-06-08,02,1,0,0,16,16,68,2,1,very low
13746,2016-08-02,08,1,0,0,18,18,88,18,3,very high
5132,2015-08-06,10,1,0,0,20,20,69,19.5,2,very high
10010,2016-02-27,06,3,1,0,4,1.5,72.5,12,2,very low
603,2015-01-29,03,3,0,0,3,-2.5,75,29.5,2,very low
8520,2015-12-26,20,3,1,0,14.5,14.5,70,31.5,4,low
14917,2016-09-21,20,2,0,0,18,18,66,8,1,high
2904,2015-05-05,07,0,0,0,15.5,15.5,85.5,23,3,high
5886,2015-09-06,20,2,1,0,17,17,57.5,7,1,medium
5872,2015-09-06,06,2,1,0,8.5,7,87,11,1,very low
3304,2015-05-21,23,0,0,0,15,15,49.5,20.5,1,low
10955,2016-04-07,06,0,0,0,6,2,76,26,3,low
5985,2015-09-10,23,2,0,0,14.5,14.5,85,8,1,low
4855,2015-07-25,21,1,1,0,19,19,49,12.5,1,medium
1601,2015-03-11,18,0,0,0,11.5,11.5,69.5,9,7,very high
13067,2016-07-04,22,1,0,0,17.5,17.5,78,20,3,medium
14843,2016-09-18,18,2,1,0,19,19,64,8,3,very high
4995,2015-07-31,17,1,0,0,21,21,41.5,10,1,very high
3351,2015-05-23,22,0,1,0,12,12,69.5,11,3,low
2127,2015-04-02,21,0,0,0,9.5,7.5,71.5,14,1,low
6807,2015-10-15,21,2,0,0,12,12,79.5,14,2,medium
3200,2015-05-17,15,0,1,0,17.5,17.5,39.5,22,1,very high
2339,2015-04-11,18,0,1,0,13,13,36,22,1,very high
8163,2015-12-11,19,3,0,0,9,6,71,21,2,high
1486,2015-03-06,23,0,0,0,7.5,6.5,68.5,7,1,low
709,2015-02-02,13,3,0,0,3,-0.5,58,14,1,medium
8229,2015-12-14,17,3,0,0,9,7,87,12,7,very high
5453,2015-08-19,19,1,0,0,17,17,77,13,7,high
3477,2015-05-29,04,0,0,0,11,11,72,16,1,very low
4946,2015-07-29,16,1,0,0,19,19,46,19,2,very high
15013,2016-09-25,20,2,1,0,16,16,57,16,1,medium
5483,2015-08-21,01,1,0,0,19,19,88,17,4,low
14057,2016-08-15,08,1,0,0,17.5,17.5,64,12,1,very high
1927,2015-03-25,08,0,0,0,4.5,3,84,6.5,1,very high
14051,2016-08-15,02,1,0,0,16,16,72,6,1,very low
16059,2016-11-08,11,2,0,0,6,3,68.5,15,2,medium
6264,2015-09-22,23,2,0,0,12,12,82,18.5,1,low
1126,2015-02-19,23,3,0,0,8,5.5,90,14,7,low
2364,2015-04-12,19,0,1,0,15,15,59,29,2,high
14289,2016-08-25,03,1,0,0,21,21,78,7.5,1,very low
2355,2015-04-12,10,0,1,0,12.5,12.5,47.5,30.5,1,high
5709,2015-08-30,11,1,1,0,19,19,75.5,17,3,high
9726,2016-02-15,09,3,0,0,3.5,-1,78,21,3,high
14295,2016-08-25,09,1,0,0,22.5,22.5,71,7,1,very high
8594,2015-12-29,22,3,0,0,11.5,11.5,74.5,21,4,low
8738,2016-01-04,22,3,0,0,9,7,82,15,3,low
2120,2015-04-02,14,0,0,0,10,8.5,43,9,1,medium
10373,2016-03-13,09,0,1,0,6,3.5,84.5,14.5,2,medium
5226,2015-08-10,08,1,0,0,20,20,75.5,15,3,very high
10633,2016-03-24,05,0,0,0,7,5,71,12,1,very low
13938,2016-08-10,09,1,0,0,15,15,68,17,2,very high
14372,2016-08-28,14,1,1,0,21,21,66.5,26,2,high
4281,2015-07-01,19,1,0,0,33.5,33.5,36,14,1,very high
13512,2016-07-23,11,1,1,0,25.5,25.5,52.5,9,2,very high
11576,2016-05-03,04,0,0,0,8,6,76,12,1,very low
6822,2015-10-16,12,2,0,0,12.5,12.5,79.5,18,3,high
4755,2015-07-21,17,1,0,0,24.5,24.5,38.5,29,1,very high
8117,2015-12-09,21,3,0,0,11.5,11.5,74.5,24,2,medium
10540,2016-03-20,08,0,1,0,6,4,81,9,4,low
13802,2016-08-04,16,1,0,0,22.5,22.5,47,27,2,very high
1668,2015-03-14,13,0,1,0,7,4,71,18,3,high
16889,2016-12-13,02,3,0,0,9,8.5,94,5,2,very low
5507,2015-08-22,01,1,1,0,19,19,75.5,2,1,low
6015,2015-09-12,13,2,1,0,21,21,51.5,24,2,very high
12090,2016-05-24,14,0,0,0,16,16,48,20,2,high
9041,2016-01-17,13,3,1,0,4,2,75,9,3,high
5247,2015-08-11,05,1,0,0,16,16,68,6.5,1,very low
4910,2015-07-28,04,1,0,0,15,15,74.5,26,3,very low
5526,2015-08-22,20,1,1,0,23.5,23.5,61,16,1,very high
36,2015-01-05,11,3,0,0,9,7.5,90.5,10,3,low
5937,2015-09-08,23,2,0,0,15,15,77,9,4,low
7088,2015-10-27,15,2,0,0,17,17,73,15,1,high
5974,2015-09-10,12,2,0,0,20,20,46,28,1,high
7084,2015-10-27,11,2,0,0,15.5,15.5,79.5,16,1,high
12758,2016-06-21,10,1,0,0,19.5,19.5,62,19,2,high
5880,2015-09-06,14,2,1,0,18,18,47.5,14,2,very high
2974,2015-05-08,05,0,0,0,10,10,76,5,1,very low
7159,2015-10-30,14,2,0,0,16,16,74.5,9,2,high
9666,2016-02-12,21,3,0,0,5,3,84,8,3,low
5197,2015-08-09,03,1,1,0,17,17,73,6.5,1,low
6962,2015-10-22,08,2,0,0,13.5,13.5,79.5,16,3,very high
7778,2015-11-25,17,2,0,0,9,7.5,66,9,2,very high
9099,2016-01-19,23,3,0,0,0,-2.5,75,7.5,1,low
12973,2016-07-01,00,1,0,0,17,17,77,24,3,low
13622,2016-07-28,01,1,0,0,19,19,64,6.5,2,low
16740,2016-12-06,21,3,0,0,11,11,88,10,2,medium
6441,2015-09-30,08,2,0,0,13,13,77,9,2,very high
7536,2015-11-15,07,2,1,0,15,15,77,42,3,very low
2191,2015-04-05,14,0,1,0,11.5,11.5,56,11,2,high
2047,2015-03-30,09,0,0,0,8,4,59.5,25,3,high
2734,2015-04-28,05,0,0,0,5,1,81,19.5,1,very low
2256,2015-04-08,07,0,0,0,9,8.5,82,5,1,high
9538,2016-02-07,06,3,1,0,6,2,76,22,1,very low
16869,2016-12-12,06,3,0,0,4.5,2.5,96.5,8,3,low
7334,2015-11-06,21,2,0,0,17,17,88,13,3,medium
16700,2016-12-05,05,3,0,0,1,-1,93,6,1,very low
17164,2016-12-24,13,3,1,0,10,7,67,29,2,medium
5292,2015-08-13,02,1,0,0,17,17,83,18,3,very low
4738,2015-07-21,00,1,0,0,18.5,18.5,62,31.5,3,low
9526,2016-02-06,18,3,1,0,12,12,63,38,7,low
16726,2016-12-06,07,3,0,0,5,3.5,93,6.5,3,very high
5405,2015-08-17,19,1,0,0,20,20,46,12,1,very high
12557,2016-06-13,01,1,0,0,16.5,16.5,85.5,16,3,low
3337,2015-05-23,08,0,1,0,15,15,72,17,2,low
5839,2015-09-04,21,2,0,0,14.5,14.5,61,7,4,medium
6428,2015-09-29,19,2,0,0,15,15,68,18,1,very high
6096,2015-09-15,22,2,0,0,13.5,13.5,79.5,7.5,2,low
16170,2016-11-13,03,2,1,0,9,7.5,87,9,1,low
4015,2015-06-20,17,1,1,0,18.5,18.5,81.5,10,7,high
9900,2016-02-22,16,3,0,0,9,6,48,18,2,high
15532,2016-10-17,11,2,0,0,16,16,70,18,2,medium
10017,2016-02-27,13,3,1,0,6,2,51,26,4,high
6399,2015-09-28,14,2,0,0,17,17,56,29,1,high
15533,2016-10-17,12,2,0,0,16.5,16.5,66,19,2,high
6983,2015-10-23,05,2,0,0,12,12,74.5,6,4,very low
6659,2015-10-09,11,2,0,0,14.5,14.5,67.5,8,2,high
5213,2015-08-09,19,1,1,0,24.5,24.5,48.5,16,1,very high
2447,2015-04-16,06,0,0,0,9,7.5,87,11,2,medium
605,2015-01-29,05,3,0,0,3,-2,75,28,1,very low
11982,2016-05-20,02,0,0,0,14,14,88,20,4,very low
9417,2016-02-02,05,3,0,0,10,6,67,31,2,very low
7070,2015-10-26,21,2,0,0,13,13,88,10,4,medium
16560,2016-11-29,09,2,0,0,2.5,0,81,7.5,1,very high
6927,2015-10-20,21,2,0,0,11.5,11.5,74.5,8,1,medium
9298,2016-01-28,06,3,0,0,5,1.5,76,18.5,1,low
12066,2016-05-23,14,0,0,0,18,18,46,13,2,high
11826,2016-05-13,14,0,0,0,17,17,64,21,2,high
16823,2016-12-10,08,3,1,0,13,13,88,12,4,low
5959,2015-09-09,21,2,0,0,15.5,15.5,79.5,15,2,medium
13120,2016-07-07,03,1,0,0,16.5,16.5,70,10,1,very low
8757,2016-01-05,17,3,0,0,9,8,87,7,3,very high
16653,2016-12-03,06,3,1,0,6,4.5,78.5,6.5,4,very low
11493,2016-04-29,17,0,0,0,11,11,45.5,29,2,very high
14205,2016-08-21,15,1,1,0,22,22,51.5,31.5,2,very high
16424,2016-11-23,17,2,0,0,10,8,82,15,2,very high
12953,2016-06-30,04,1,0,0,14,14,94,11,7,very low
4507,2015-07-11,05,1,1,0,17.5,17.5,75,6,1,very low
9314,2016-01-28,22,3,0,0,10,6,71,34,3,low
5428,2015-08-18,18,1,0,0,19,19,58,16,1,very high
16055,2016-11-08,07,2,0,0,3,0,84,10,4,very high
10,2015-01-04,09,3,1,0,2,-0.5,100,9,3,low
2813,2015-05-01,12,0,0,0,11,11,50,24,2,high
1743,2015-03-17,16,0,0,0,12,12,67,11,3,high
2052,2015-03-30,14,0,0,0,11.5,11.5,35,22,1,medium
10425,2016-03-15,13,0,0,0,9,6,76,18,3,medium
7919,2015-12-01,15,3,0,0,14.5,14.5,65,25,3,medium
11466,2016-04-28,14,0,0,0,11.5,11.5,34,23,1,high
306,2015-01-16,18,3,0,0,5,1.5,73,16,3,very high
16815,2016-12-10,00,3,1,0,12,12,82,14,1,low
1606,2015-03-11,23,0,0,0,9,8,82,7,4,low
9603,2016-02-10,06,3,0,0,5.5,1.5,78.5,24,7,low
7714,2015-11-23,01,2,0,0,2,-0.5,90,7.5,1,very low
15684,2016-10-23,19,2,1,0,11,11,77,17,2,medium
5877,2015-09-06,11,2,1,0,14.5,14.5,61,12,1,very high
11393,2016-04-25,13,0,0,0,11,11,58,25,2,medium
6004,2015-09-11,18,2,0,0,18.5,18.5,62,19,1,very high
14448,2016-08-31,18,1,0,0,23,23,57,17,2,very high
16642,2016-12-02,19,3,0,0,7.5,7,90,5.5,3,high
2528,2015-04-19,15,0,1,0,10,8,62,11,3,high
9714,2016-02-14,21,3,1,0,3,-1,70,17,2,low
4405,2015-07-06,23,1,0,0,17.5,17.5,66,8,1,low
15937,2016-11-03,09,2,0,0,6.5,4.5,78.5,9,1,very high
8846,2016-01-09,10,3,1,0,10,8,85,14,2,medium
13599,2016-07-27,02,1,0,0,18,18,78,18,1,very low
